hub_file,slug,title,column,length,min_recommended
numbers.csv,teiki-kenshin-shuki,定期健康診断の実施周期,common_mistakes,15,20
numbers.csv,anzen-eisei-50nin,安全衛生委員会の設置基準,common_mistakes,16,20
numbers.csv,stress-50nin,ストレスチェックの実施要件,common_mistakes,15,20
numbers.csv,kankyo-sokutei-hindo,作業環境測定の頻度,common_mistakes,15,20
numbers.csv,kankyo-sokutei-hindo,作業環境測定の頻度,memory_tip,11,15
numbers.csv,jikoku-kinmu,時効・勤務に関する数値（労基法連動）,common_mistakes,15,20
numbers.csv,taicho-kinsetsu,体温・近接の生理数値,common_mistakes,19,20
numbers.csv,noise-85-90-db,騒音管理の85dB・90dB,memory_tip,14,15
numbers.csv,wbgt-31-33,WBGT基準値（31℃・33℃等）,common_mistakes,19,20
numbers.csv,wbgt-31-33,WBGT基準値（31℃・33℃等）,memory_tip,12,15
numbers.csv,yukyu-6month-10,年次有給休暇の付与（6か月・10日）,common_mistakes,18,20
numbers.csv,yukyu-6month-10,年次有給休暇の付与（6か月・10日）,memory_tip,14,15
numbers.csv,kiroku-kenko-5year,健康診断記録の保存期間,common_mistakes,19,20
numbers.csv,sagyo-kankyo-3year,作業環境測定記録の保存期間,common_mistakes,18,20
numbers.csv,sagyo-kankyo-3year,作業環境測定記録の保存期間,memory_tip,12,15
numbers.csv,jikangai-100-month,月100時間の時間外労働上限,memory_tip,13,15
numbers.csv,acid-18-percent,酸素濃度18％と保護具選択,common_mistakes,19,20
numbers.csv,acid-18-percent,酸素濃度18％と保護具選択,memory_tip,13,15
numbers.csv,daiichi-44mon-haibun-extra,衛生管理者の選任（部長発令から1年）,memory_tip,11,15
numbers.csv,daiichi-goukaku-240,第一種合格240点・各40点,common_mistakes,17,20
numbers.csv,daiichi-goukaku-240,第一種合格240点・各40点,memory_tip,13,15
numbers.csv,senmu-yugai-30nin,有害業務30人超の専任要件,common_mistakes,17,20
numbers.csv,senmu-yugai-30nin,有害業務30人超の専任要件,memory_tip,13,15
numbers.csv,tokutei-daini-sokutei,特定化学物質第二種の測定頻度,common_mistakes,15,20
numbers.csv,tokutei-daini-sokutei,特定化学物質第二種の測定頻度,memory_tip,12,15
numbers.csv,yukibaiyo-dai1-nen2,有機溶剤第1管理区分の測定頻度,common_mistakes,16,20
numbers.csv,yukibaiyo-dai1-nen2,有機溶剤第1管理区分の測定頻度,memory_tip,11,15
numbers.csv,lead-kenshin-cycle,鉛健康診断の実施周期,article_lead,38,40
numbers.csv,lead-kenshin-cycle,鉛健康診断の実施周期,common_mistakes,16,20
numbers.csv,lead-kenshin-cycle,鉛健康診断の実施周期,memory_tip,14,15
numbers.csv,ishiwa-kenshin-shuki,石綿健康診断の周期,common_mistakes,16,20
numbers.csv,ishiwa-kenshin-shuki,石綿健康診断の周期,memory_tip,12,15
numbers.csv,kanri1-nen2kai,第1管理区分の年2回測定,common_mistakes,17,20
numbers.csv,kanri1-nen2kai,第1管理区分の年2回測定,memory_tip,14,15
numbers.csv,daiichi-haibun-mon,第一種44問の範囲別配分,common_mistakes,19,20
numbers.csv,daiichi-haibun-mon,第一種44問の範囲別配分,memory_tip,10,15
numbers.csv,sagyo-shunin-koushu,作業主任者技能講習,common_mistakes,17,20
numbers.csv,sagyo-shunin-koushu,作業主任者技能講習,memory_tip,12,15
numbers.csv,kagaku-chosa-nen,化学物質調査の実施周期,common_mistakes,18,20
numbers.csv,kagaku-chosa-nen,化学物質調査の実施周期,memory_tip,14,15
numbers.csv,asbestos-record-years-num-s33,石綿調査・除去記録の年限整理,article_lead,38,40
numbers.csv,appointment-dedicated-num-s33,選任・専任人数基準の整理,article_lead,37,40
numbers.csv,lead-measure-decision-num-s34,鉛健診就業措置の数値整理,article_lead,37,40
numbers.csv,asbestos-removal-log-num-s34,石綿除去記録の管理数値,article_lead,36,40
numbers.csv,first-class-improve-num-s34,第一類改善措置の数値確認,article_lead,38,40
numbers.csv,c-measure-exposure-num-s34,C測定ばく露評価の数値,article_lead,32,40
numbers.csv,result-disclosure-num-s34,健診結果開示運用の数値,article_lead,31,40
numbers.csv,risk-record-update-num-s34,リスク記録更新の数値管理,article_lead,34,40
numbers.csv,harmful-work-deep-num-s35,第一種有害業務深掘りの数値整理,common_mistakes,16,20
numbers.csv,exam44-domains-num-s35,44問各範囲攻略の数値整理,common_mistakes,16,20
numbers.csv,work-supervisor-link-num-s35,作業主任者連携の数値整理,common_mistakes,16,20
numbers.csv,tokuka-first-class-num-s35,化学物質第一類管理の数値整理,common_mistakes,16,20
numbers.csv,asbestos-removal-num-s35,石綿除去管理の数値整理,common_mistakes,16,20
numbers.csv,lead-management-num-s35,鉛管理の数値整理,common_mistakes,16,20
numbers.csv,organic-first-class-num-s35,有機溶剤第一種管理の数値整理,common_mistakes,16,20
numbers.csv,appointment-requirements-num-s35,選任要件の数値整理,common_mistakes,16,20
numbers.csv,special-health-exam-num-s35,特殊健診の数値整理,common_mistakes,16,20
numbers.csv,improvement-plan-num-s35,改善計画の数値整理,common_mistakes,16,20
numbers.csv,harmful-work-deep-num-s36,第一種有害業務深掘りの数値整理,common_mistakes,16,20
numbers.csv,exam44-domains-num-s36,44問各範囲攻略の数値整理,common_mistakes,16,20
numbers.csv,work-supervisor-link-num-s36,作業主任者連携の数値整理,common_mistakes,16,20
numbers.csv,tokuka-first-class-num-s36,化学物質第一類管理の数値整理,common_mistakes,16,20
numbers.csv,asbestos-removal-num-s36,石綿除去管理の数値整理,common_mistakes,16,20
numbers.csv,lead-management-num-s36,鉛管理の数値整理,common_mistakes,16,20
numbers.csv,organic-first-class-num-s36,有機溶剤第一種管理の数値整理,common_mistakes,16,20
numbers.csv,appointment-requirements-num-s36,選任要件の数値整理,common_mistakes,16,20
numbers.csv,special-health-exam-num-s36,特殊健診の数値整理,common_mistakes,16,20
numbers.csv,improvement-plan-num-s36,改善計画の数値整理,common_mistakes,16,20
numbers.csv,harmful-work-deep-num-s37,第一種有害業務深掘りの数値整理,common_mistakes,16,20
numbers.csv,exam44-domains-num-s37,44問各範囲攻略の数値整理,common_mistakes,16,20
numbers.csv,work-supervisor-link-num-s37,作業主任者連携の数値整理,common_mistakes,16,20
numbers.csv,tokuka-first-class-num-s37,化学物質第一類管理の数値整理,common_mistakes,16,20
numbers.csv,asbestos-removal-num-s37,石綿除去管理の数値整理,common_mistakes,16,20
numbers.csv,lead-management-num-s37,鉛管理の数値整理,common_mistakes,16,20
numbers.csv,organic-first-class-num-s37,有機溶剤第一種管理の数値整理,common_mistakes,16,20
numbers.csv,appointment-requirements-num-s37,選任要件の数値整理,common_mistakes,16,20
numbers.csv,special-health-exam-num-s37,特殊健診の数値整理,common_mistakes,16,20
numbers.csv,improvement-plan-num-s37,改善計画の数値整理,common_mistakes,16,20
numbers.csv,harmful-work-deep-num-s38,第一種有害業務深掘りの数値整理,common_mistakes,16,20
numbers.csv,exam44-domains-num-s38,44問各範囲攻略の数値整理,common_mistakes,16,20
numbers.csv,work-supervisor-link-num-s38,作業主任者連携の数値整理,common_mistakes,16,20
numbers.csv,tokuka-first-class-num-s38,化学物質第一類管理の数値整理,common_mistakes,16,20
numbers.csv,asbestos-removal-num-s38,石綿除去管理の数値整理,common_mistakes,16,20
numbers.csv,lead-management-num-s38,鉛管理の数値整理,common_mistakes,16,20
numbers.csv,organic-first-class-num-s38,有機溶剤第一種管理の数値整理,common_mistakes,16,20
numbers.csv,appointment-requirements-num-s38,選任要件の数値整理,common_mistakes,16,20
numbers.csv,special-health-exam-num-s38,特殊健診の数値整理,common_mistakes,16,20
numbers.csv,improvement-plan-num-s38,改善計画の数値整理,common_mistakes,16,20
numbers.csv,harmful-work-deep-num-s39,第一種有害業務深掘りの数値整理,common_mistakes,16,20
numbers.csv,exam44-domains-num-s39,44問各範囲攻略の数値整理,common_mistakes,16,20
numbers.csv,work-supervisor-link-num-s39,作業主任者連携の数値整理,common_mistakes,16,20
numbers.csv,tokuka-first-class-num-s39,化学物質第一類管理の数値整理,common_mistakes,16,20
numbers.csv,asbestos-removal-num-s39,石綿除去管理の数値整理,common_mistakes,16,20
numbers.csv,lead-management-num-s39,鉛管理の数値整理,common_mistakes,16,20
numbers.csv,organic-first-class-num-s39,有機溶剤第一種管理の数値整理,common_mistakes,16,20
numbers.csv,appointment-requirements-num-s39,選任要件の数値整理,common_mistakes,16,20
numbers.csv,special-health-exam-num-s39,特殊健診の数値整理,common_mistakes,16,20
numbers.csv,improvement-plan-num-s39,改善計画の数値整理,common_mistakes,16,20
numbers.csv,daiichi-harmful-comprehensive-num-s40,第一種有害業務総合の数値整理,common_mistakes,16,20
numbers.csv,tokuka-first-class-detail-num-s40,特定化学物質第一類詳細の数値整理,common_mistakes,16,20
numbers.csv,lead-tetra-alkyl-ops-num-s40,鉛・四アルキル鉛運用の数値整理,common_mistakes,16,20
numbers.csv,asbestos-mgmt-num-s40,石綿管理の数値整理,common_mistakes,16,20
numbers.csv,organic-first-class-mgmt-num-s40,有機溶剤第一種管理の数値整理,common_mistakes,16,20
numbers.csv,exam44-final-prep-num-s40,44問直前対策の数値整理,common_mistakes,16,20
numbers.csv,appointment-dedicated-duty-num-s40,選任専任性の数値整理,common_mistakes,16,20
numbers.csv,improvement-plan-directive-num-s40,改善計画指示の数値整理,common_mistakes,16,20
numbers.csv,chem-survey-record-num-s40,化学物質調査記録の数値整理,common_mistakes,16,20
numbers.csv,safety-health-mgmt-system-num-s40,安全衛生管理体制の数値整理,common_mistakes,16,20
numbers.csv,daiichi-harmful-comprehensive-num-s41,第一種有害業務総合の数値整理,common_mistakes,16,20
numbers.csv,tokuka-first-class-detail-num-s41,特定化学物質第一類詳細の数値整理,common_mistakes,16,20
numbers.csv,lead-tetra-alkyl-ops-num-s41,鉛・四アルキル鉛運用の数値整理,common_mistakes,16,20
numbers.csv,asbestos-mgmt-num-s41,石綿管理の数値整理,common_mistakes,16,20
numbers.csv,organic-first-class-mgmt-num-s41,有機溶剤第一種管理の数値整理,common_mistakes,16,20
numbers.csv,exam44-final-prep-num-s41,44問直前対策の数値整理,common_mistakes,16,20
numbers.csv,appointment-dedicated-duty-num-s41,選任専任性の数値整理,common_mistakes,16,20
numbers.csv,improvement-plan-directive-num-s41,改善計画指示の数値整理,common_mistakes,16,20
numbers.csv,chem-survey-record-num-s41,化学物質調査記録の数値整理,common_mistakes,16,20
numbers.csv,safety-health-mgmt-system-num-s41,安全衛生管理体制の数値整理,common_mistakes,16,20
numbers.csv,daiichi-harmful-comprehensive-num-s42,第一種有害業務総合の数値整理,common_mistakes,16,20
numbers.csv,tokuka-first-class-detail-num-s42,特定化学物質第一類詳細の数値整理,common_mistakes,16,20
numbers.csv,lead-tetra-alkyl-ops-num-s42,鉛・四アルキル鉛運用の数値整理,common_mistakes,16,20
numbers.csv,asbestos-mgmt-num-s42,石綿管理の数値整理,common_mistakes,16,20
numbers.csv,organic-first-class-mgmt-num-s42,有機溶剤第一種管理の数値整理,common_mistakes,16,20
numbers.csv,exam44-final-prep-num-s42,44問直前対策の数値整理,common_mistakes,16,20
numbers.csv,appointment-dedicated-duty-num-s42,選任専任性の数値整理,common_mistakes,16,20
numbers.csv,improvement-plan-directive-num-s42,改善計画指示の数値整理,common_mistakes,16,20
